year,month,date_of_month,day_of_week,births,date
2006,5,17,3,13444,5/17/2006
2006,5,18,4,13274,5/18/2006
2006,5,19,5,12731,5/19/2006
2006,5,20,6,8624,5/20/2006
2006,5,21,7,7473,5/21/2006
2006,5,22,1,12775,5/22/2006
2006,5,23,2,13827,5/23/2006
2006,5,24,3,13544,5/24/2006
2006,5,25,4,14074,5/25/2006
2006,5,26,5,13355,5/26/2006
2006,5,27,6,8883,5/27/2006
2006,5,28,7,7651,5/28/2006
2006,5,29,1,8099,5/29/2006
2006,5,30,2,13051,5/30/2006
2006,5,31,3,14189,5/31/2006
2006,6,1,4,14257,6/1/2006
2006,6,2,5,13772,6/2/2006
2006,6,3,6,8878,6/3/2006
2006,6,4,7,7834,6/4/2006
2006,6,5,1,13004,6/5/2006
2006,6,6,2,11661,6/6/2006
2006,6,7,3,13693,6/7/2006
2006,6,8,4,14137,6/8/2006
2006,6,9,5,13203,6/9/2006
2006,6,10,6,8619,6/10/2006
2006,6,11,7,7653,6/11/2006
2006,6,12,1,12652,6/12/2006
2006,6,13,2,13378,6/13/2006
2006,6,14,3,13800,6/14/2006
2006,6,15,4,13765,6/15/2006
2006,6,16,5,13461,6/16/2006
2006,6,17,6,8892,6/17/2006
2006,6,18,7,7902,6/18/2006
2006,6,19,1,12869,6/19/2006
2006,6,20,2,14021,6/20/2006
2006,6,21,3,13586,6/21/2006
2006,6,22,4,13722,6/22/2006
2006,6,23,5,13136,6/23/2006
2006,6,24,6,8740,6/24/2006
2006,6,25,7,7727,6/25/2006
2006,6,26,1,12660,6/26/2006
2006,6,27,2,14119,6/27/2006
2006,6,28,3,14246,6/28/2006
2006,6,29,4,14218,6/29/2006
2006,6,30,5,14010,6/30/2006
2006,7,1,6,9285,7/1/2006
2006,7,2,7,7817,7/2/2006
2006,7,3,1,11867,7/3/2006
2006,7,4,2,9083,7/4/2006
2006,7,5,3,13124,7/5/2006
2006,7,6,4,15007,7/6/2006
2006,7,7,5,14580,7/7/2006
2006,7,8,6,9526,7/8/2006
2006,7,9,7,8088,7/9/2006
2006,7,10,1,13306,7/10/2006
2006,7,11,2,14413,7/11/2006
2006,7,12,3,13919,7/12/2006
2006,7,13,4,13926,7/13/2006
2006,7,14,5,14174,7/14/2006
2006,7,15,6,9477,7/15/2006
2006,7,16,7,8150,7/16/2006
2006,7,17,1,13454,7/17/2006
2006,7,18,2,14456,7/18/2006
2006,7,19,3,14019,7/19/2006
2006,7,20,4,14239,7/20/2006
2006,7,21,5,14195,7/21/2006
2006,7,22,6,9219,7/22/2006
2006,7,23,7,8156,7/23/2006
2006,7,24,1,13075,7/24/2006
2006,7,25,2,14387,7/25/2006
2006,7,26,3,14093,7/26/2006
2006,7,27,4,14270,7/27/2006
2006,7,28,5,13912,7/28/2006
2006,7,29,6,9332,7/29/2006
2006,7,30,7,8105,7/30/2006
2006,7,31,1,12791,7/31/2006
2006,8,1,2,14537,8/1/2006
2006,8,2,3,14114,8/2/2006
2006,8,3,4,14093,8/3/2006
2006,8,4,5,13899,8/4/2006
2006,8,5,6,9441,8/5/2006
2006,8,6,7,7881,8/6/2006
2006,8,7,1,13112,8/7/2006
2006,8,8,2,14507,8/8/2006
2006,8,9,3,14277,8/9/2006
2006,8,10,4,14331,8/10/2006
2006,8,11,5,13975,8/11/2006
2006,8,12,6,9401,8/12/2006
2006,8,13,7,7979,8/13/2006
2006,8,14,1,13313,8/14/2006
2006,8,15,2,14570,8/15/2006
2006,8,16,3,14330,8/16/2006
2006,8,17,4,14355,8/17/2006
2006,8,18,5,13864,8/18/2006
2006,8,19,6,9509,8/19/2006
2006,8,20,7,8217,8/20/2006
2006,8,21,1,13236,8/21/2006
2006,8,22,2,14433,8/22/2006
2006,8,23,3,14360,8/23/2006
2006,8,24,4,14109,8/24/2006
2006,8,25,5,13921,8/25/2006
2006,8,26,6,9313,8/26/2006
2006,8,27,7,8144,8/27/2006
2006,8,28,1,13433,8/28/2006
2006,8,29,2,14688,8/29/2006
2006,8,30,3,14466,8/30/2006
2006,8,31,4,14391,8/31/2006
2006,9,1,5,14458,9/1/2006
2006,9,2,6,9426,9/2/2006
2006,9,3,7,8162,9/3/2006
2006,9,4,1,8298,9/4/2006
2006,9,5,2,13654,9/5/2006
2006,9,6,3,15391,9/6/2006
2006,9,7,4,15454,9/7/2006
2006,9,8,5,15018,9/8/2006
2006,9,9,6,9759,9/9/2006
2006,9,10,7,8407,9/10/2006
2006,9,11,1,12868,9/11/2006
2006,9,12,2,15078,9/12/2006
2006,9,13,3,14769,9/13/2006
2006,9,14,4,15099,9/14/2006
2006,9,15,5,14762,9/15/2006
2006,9,16,6,9648,9/16/2006
2006,9,17,7,8701,9/17/2006
2006,9,18,1,13958,9/18/2006
2006,9,19,2,15205,9/19/2006
2006,9,20,3,14850,9/20/2006
2006,9,21,4,14965,9/21/2006
2006,9,22,5,14708,9/22/2006
2006,9,23,6,9815,9/23/2006
2006,9,24,7,8371,9/24/2006
2006,9,25,1,13740,9/25/2006
2006,9,26,2,14912,9/26/2006
2006,9,27,3,14465,9/27/2006
2006,9,28,4,14281,9/28/2006
2006,9,29,5,13828,9/29/2006
2006,9,30,6,9154,9/30/2006
2006,10,1,7,8263,10/1/2006
2006,10,2,1,13109,10/2/2006
2006,10,3,2,14550,10/3/2006
2006,10,4,3,14214,10/4/2006
2006,10,5,4,14212,10/5/2006
2006,10,6,5,13829,10/6/2006
2006,10,7,6,9015,10/7/2006
2006,10,8,7,7940,10/8/2006
2006,10,9,1,12796,10/9/2006
2006,10,10,2,14480,10/10/2006
2006,10,11,3,14086,10/11/2006
2006,10,12,4,13985,10/12/2006
2006,10,13,5,12628,10/13/2006
2006,10,14,6,8804,10/14/2006
2006,10,15,7,7757,10/15/2006
2006,10,16,1,12873,10/16/2006
2006,10,17,2,14304,10/17/2006
2006,10,18,3,13877,10/18/2006
2006,10,19,4,13648,10/19/2006
2006,10,20,5,13327,10/20/2006
2006,10,21,6,8803,10/21/2006
2006,10,22,7,7805,10/22/2006
2006,10,23,1,12836,10/23/2006
2006,10,24,2,14153,10/24/2006
2006,10,25,3,13751,10/25/2006
2006,10,26,4,13974,10/26/2006
2006,10,27,5,13374,10/27/2006
2006,10,28,6,8789,10/28/2006
2006,10,29,7,7974,10/29/2006
2006,10,30,1,12465,10/30/2006
2006,10,31,2,12064,10/31/2006
2006,11,1,3,13969,11/1/2006
2006,11,2,4,13920,11/2/2006
2006,11,3,5,13589,11/3/2006
2006,11,4,6,8787,11/4/2006
2006,11,5,7,7957,11/5/2006
2006,11,6,1,12893,11/6/2006
2006,11,7,2,13779,11/7/2006
2006,11,8,3,13798,11/8/2006
2006,11,9,4,13783,11/9/2006
2006,11,10,5,13571,11/10/2006
2006,11,11,6,8807,11/11/2006
2006,11,12,7,7650,11/12/2006
2006,11,13,1,12546,11/13/2006
2006,11,14,2,14229,11/14/2006
2006,11,15,3,13881,11/15/2006
2006,11,16,4,14073,11/16/2006
2006,11,17,5,14158,11/17/2006
2006,11,18,6,8844,11/18/2006
2006,11,19,7,7577,11/19/2006
2006,11,20,1,14053,11/20/2006
2006,11,21,2,14835,11/21/2006
2006,11,22,3,13181,11/22/2006
2006,11,23,4,7521,11/23/2006
2006,11,24,5,9640,11/24/2006
2006,11,25,6,8217,11/25/2006
2006,11,26,7,7585,11/26/2006
2006,11,27,1,13150,11/27/2006
2006,11,28,2,14575,11/28/2006
2006,11,29,3,13997,11/29/2006
2006,11,30,4,13411,11/30/2006
2006,12,1,5,13451,12/1/2006
2006,12,2,6,8740,12/2/2006
2006,12,3,7,7607,12/3/2006
2006,12,4,1,12498,12/4/2006
2006,12,5,2,13859,12/5/2006
2006,12,6,3,13840,12/6/2006
2006,12,7,4,13619,12/7/2006
2006,12,8,5,12945,12/8/2006
2006,12,9,6,8769,12/9/2006
2006,12,10,7,7520,12/10/2006
2006,12,11,1,12803,12/11/2006
2006,12,12,2,14301,12/12/2006
2006,12,13,3,13794,12/13/2006
2006,12,14,4,13993,12/14/2006
2006,12,15,5,13489,12/15/2006
2006,12,16,6,9012,12/16/2006
2006,12,17,7,7741,12/17/2006
2006,12,18,1,13597,12/18/2006
2006,12,19,2,14900,12/19/2006
2006,12,20,3,14900,12/20/2006
2006,12,21,4,14452,12/21/2006
2006,12,22,5,12998,12/22/2006
2006,12,23,6,8318,12/23/2006
2006,12,24,7,6708,12/24/2006
2006,12,25,1,6409,12/25/2006
2006,12,26,2,11087,12/26/2006
2006,12,27,3,14795,12/27/2006
2006,12,28,4,14997,12/28/2006
2006,12,29,5,14402,12/29/2006
2006,12,30,6,9498,12/30/2006
2006,12,31,7,7569,12/31/2006
2007,1,1,1,7322,1/1/2007
2007,1,2,2,11807,1/2/2007
2007,1,3,3,13687,1/3/2007
2007,1,4,4,13564,1/4/2007
2007,1,5,5,13960,1/5/2007
2007,1,6,6,8865,1/6/2007
2007,1,7,7,7580,1/7/2007
2007,1,8,1,12315,1/8/2007
2007,1,9,2,13237,1/9/2007
2007,1,10,3,13264,1/10/2007
2007,1,11,4,13517,1/11/2007
2007,1,12,5,13400,1/12/2007
2007,1,13,6,8670,1/13/2007
2007,1,14,7,7653,1/14/2007
2007,1,15,1,11820,1/15/2007
2007,1,16,2,12825,1/16/2007
2007,1,17,3,13244,1/17/2007
2007,1,18,4,13495,1/18/2007
2007,1,19,5,12921,1/19/2007
2007,1,20,6,8600,1/20/2007
2007,1,21,7,7563,1/21/2007
2007,1,22,1,12454,1/22/2007
2007,1,23,2,13418,1/23/2007
2007,1,24,3,13320,1/24/2007
2007,1,25,4,13448,1/25/2007
2007,1,26,5,13110,1/26/2007
2007,1,27,6,8633,1/27/2007
2007,1,28,7,7633,1/28/2007
2007,1,29,1,12402,1/29/2007
2007,1,30,2,13486,1/30/2007
2007,1,31,3,13308,1/31/2007
2007,2,1,4,13557,2/1/2007
2007,2,2,5,13305,2/2/2007
2007,2,3,6,8821,2/3/2007
2007,2,4,7,7628,2/4/2007
2007,2,5,1,12369,2/5/2007
2007,2,6,2,13495,2/6/2007
2007,2,7,3,13466,2/7/2007
2007,2,8,4,13451,2/8/2007
2007,2,9,5,13419,2/9/2007
2007,2,10,6,8732,2/10/2007
2007,2,11,7,7833,2/11/2007
2007,2,12,1,12792,2/12/2007
2007,2,13,2,13437,2/13/2007
2007,2,14,3,13647,2/14/2007
2007,2,15,4,13642,2/15/2007
2007,2,16,5,13517,2/16/2007
2007,2,17,6,8940,2/17/2007
2007,2,18,7,7791,2/18/2007
2007,2,19,1,11752,2/19/2007
2007,2,20,2,13466,2/20/2007
2007,2,21,3,13470,2/21/2007
2007,2,22,4,13748,2/22/2007
2007,2,23,5,13347,2/23/2007
2007,2,24,6,8732,2/24/2007
2007,2,25,7,7725,2/25/2007
2007,2,26,1,12578,2/26/2007
2007,2,27,2,13591,2/27/2007
2007,2,28,3,13366,2/28/2007
2007,3,1,4,13572,3/1/2007
2007,3,2,5,13244,3/2/2007
2007,3,3,6,8739,3/3/2007
2007,3,4,7,7566,3/4/2007
2007,3,5,1,12480,3/5/2007
2007,3,6,2,13551,3/6/2007
2007,3,7,3,13520,3/7/2007
2007,3,8,4,13751,3/8/2007
2007,3,9,5,13508,3/9/2007
2007,3,10,6,8729,3/10/2007
2007,3,11,7,7390,3/11/2007
2007,3,12,1,12524,3/12/2007
2007,3,13,2,13147,3/13/2007
2007,3,14,3,13311,3/14/2007
2007,3,15,4,13471,3/15/2007
2007,3,16,5,13286,3/16/2007
2007,3,17,6,8791,3/17/2007
2007,3,18,7,7681,3/18/2007
2007,3,19,1,12366,3/19/2007
2007,3,20,2,13844,3/20/2007
2007,3,21,3,13710,3/21/2007
2007,3,22,4,13388,3/22/2007
2007,3,23,5,13464,3/23/2007
2007,3,24,6,8762,3/24/2007
2007,3,25,7,7785,3/25/2007
2007,3,26,1,12462,3/26/2007
2007,3,27,2,13664,3/27/2007
2007,3,28,3,13420,3/28/2007
2007,3,29,4,13171,3/29/2007
2007,3,30,5,13138,3/30/2007
2007,3,31,6,8453,3/31/2007
2007,4,1,7,7372,4/1/2007
2007,4,2,1,12450,4/2/2007
2007,4,3,2,13504,4/3/2007
2007,4,4,3,13729,4/4/2007
2007,4,5,4,13360,4/5/2007
2007,4,6,5,12308,4/6/2007
2007,4,7,6,8253,4/7/2007
2007,4,8,7,6903,4/8/2007
2007,4,9,1,12120,4/9/2007
2007,4,10,2,13564,4/10/2007
2007,4,11,3,13430,4/11/2007
2007,4,12,4,13609,4/12/2007
2007,4,13,5,12168,4/13/2007
2007,4,14,6,8237,4/14/2007
2007,4,15,7,7225,4/15/2007
2007,4,16,1,12502,4/16/2007
2007,4,17,2,13604,4/17/2007
2007,4,18,3,13386,4/18/2007
2007,4,19,4,13358,4/19/2007
2007,4,20,5,13000,4/20/2007
2007,4,21,6,8302,4/21/2007
2007,4,22,7,7590,4/22/2007
2007,4,23,1,12431,4/23/2007
2007,4,24,2,13519,4/24/2007
2007,4,25,3,13368,4/25/2007
2007,4,26,4,13001,4/26/2007
2007,4,27,5,12795,4/27/2007
2007,4,28,6,8302,4/28/2007
2007,4,29,7,7409,4/29/2007
2007,4,30,1,12182,4/30/2007
2007,5,1,2,13902,5/1/2007
2007,5,2,3,13325,5/2/2007
2007,5,3,4,13155,5/3/2007
2007,5,4,5,12773,5/4/2007
2007,5,5,6,8374,5/5/2007
2007,5,6,7,7476,5/6/2007
2007,5,7,1,12250,5/7/2007
2007,5,8,2,13267,5/8/2007
2007,5,9,3,13111,5/9/2007
2007,5,10,4,13504,5/10/2007
2007,5,11,5,13070,5/11/2007
2007,5,12,6,8489,5/12/2007
2007,5,13,7,7260,5/13/2007
2007,5,14,1,12552,5/14/2007
2007,5,15,2,13995,5/15/2007
2007,5,16,3,13723,5/16/2007
2007,5,17,4,13408,5/17/2007
2007,5,18,5,12782,5/18/2007
2007,5,19,6,8560,5/19/2007
2007,5,20,7,7577,5/20/2007
2007,5,21,1,12816,5/21/2007
2007,5,22,2,14143,5/22/2007
2007,5,23,3,13906,5/23/2007
2007,5,24,4,14010,5/24/2007
2007,5,25,5,13670,5/25/2007
2007,5,26,6,8764,5/26/2007
2007,5,27,7,7607,5/27/2007
2007,5,28,1,7917,5/28/2007
2007,5,29,2,13291,5/29/2007
2007,5,30,3,14569,5/30/2007
2007,5,31,4,14245,5/31/2007
2007,6,1,5,13714,6/1/2007
2007,6,2,6,8977,6/2/2007
2007,6,3,7,7813,6/3/2007
2007,6,4,1,12711,6/4/2007
2007,6,5,2,13848,6/5/2007
2007,6,6,3,13703,6/6/2007
2007,6,7,4,13674,6/7/2007
2007,6,8,5,13595,6/8/2007
2007,6,9,6,8810,6/9/2007
2007,6,10,7,7596,6/10/2007
2007,6,11,1,12826,6/11/2007
2007,6,12,2,13969,6/12/2007
2007,6,13,3,13534,6/13/2007
2007,6,14,4,14139,6/14/2007
2007,6,15,5,13563,6/15/2007
2007,6,16,6,8967,6/16/2007
2007,6,17,7,7837,6/17/2007
2007,6,18,1,13178,6/18/2007
2007,6,19,2,14017,6/19/2007
2007,6,20,3,13904,6/20/2007
2007,6,21,4,13837,6/21/2007
2007,6,22,5,13697,6/22/2007
2007,6,23,6,9105,6/23/2007
2007,6,24,7,7710,6/24/2007
2007,6,25,1,12972,6/25/2007
2007,6,26,2,14395,6/26/2007
2007,6,27,3,14318,6/27/2007
2007,6,28,4,14224,6/28/2007
2007,6,29,5,13837,6/29/2007
2007,6,30,6,9016,6/30/2007
2007,7,1,7,7937,7/1/2007
2007,7,2,1,13794,7/2/2007
2007,7,3,2,14814,7/3/2007
2007,7,4,3,9746,7/4/2007
2007,7,5,4,13367,7/5/2007
2007,7,6,5,14143,7/6/2007
2007,7,7,6,10499,7/7/2007
2007,7,8,7,8322,7/8/2007
2007,7,9,1,13473,7/9/2007
2007,7,10,2,14927,7/10/2007
2007,7,11,3,14594,7/11/2007
2007,7,12,4,14115,7/12/2007
2007,7,13,5,13228,7/13/2007
2007,7,14,6,9327,7/14/2007
2007,7,15,7,7983,7/15/2007
2007,7,16,1,13483,7/16/2007
2007,7,17,2,14828,7/17/2007
2007,7,18,3,14349,7/18/2007
2007,7,19,4,14169,7/19/2007
2007,7,20,5,14070,7/20/2007
2007,7,21,6,9356,7/21/2007
2007,7,22,7,7963,7/22/2007
2007,7,23,1,13293,7/23/2007
2007,7,24,2,14783,7/24/2007
2007,7,25,3,14510,7/25/2007
2007,7,26,4,14212,7/26/2007
2007,7,27,5,14354,7/27/2007
2007,7,28,6,9258,7/28/2007
2007,7,29,7,8116,7/29/2007
2007,7,30,1,13439,7/30/2007
2007,7,31,2,14409,7/31/2007
2007,8,1,3,14627,8/1/2007
2007,8,2,4,14241,8/2/2007
2007,8,3,5,13961,8/3/2007
2007,8,4,6,9083,8/4/2007
2007,8,5,7,8160,8/5/2007
2007,8,6,1,13318,8/6/2007
2007,8,7,2,14670,8/7/2007
2007,8,8,3,14477,8/8/2007
2007,8,9,4,14314,8/9/2007
2007,8,10,5,13836,8/10/2007
2007,8,11,6,9200,8/11/2007
2007,8,12,7,7945,8/12/2007
2007,8,13,1,13199,8/13/2007
2007,8,14,2,14695,8/14/2007
2007,8,15,3,14629,8/15/2007
2007,8,16,4,14674,8/16/2007
2007,8,17,5,14136,8/17/2007
2007,8,18,6,9332,8/18/2007
2007,8,19,7,8115,8/19/2007
2007,8,20,1,13496,8/20/2007
2007,8,21,2,14541,8/21/2007
2007,8,22,3,14344,8/22/2007
2007,8,23,4,14447,8/23/2007
2007,8,24,5,14162,8/24/2007
2007,8,25,6,9234,8/25/2007
2007,8,26,7,8025,8/26/2007
2007,8,27,1,13187,8/27/2007
2007,8,28,2,14959,8/28/2007
2007,8,29,3,14517,8/29/2007
2007,8,30,4,14668,8/30/2007
2007,8,31,5,14163,8/31/2007
2007,9,1,6,9465,9/1/2007
2007,9,2,7,7957,9/2/2007
2007,9,3,1,8397,9/3/2007
2007,9,4,2,13600,9/4/2007
2007,9,5,3,15440,9/5/2007
2007,9,6,4,15010,9/6/2007
2007,9,7,5,14818,9/7/2007
2007,9,8,6,9745,9/8/2007
2007,9,9,7,8389,9/9/2007
2007,9,10,1,13844,9/10/2007
2007,9,11,2,14063,9/11/2007
2007,9,12,3,14960,9/12/2007
2007,9,13,4,14525,9/13/2007
2007,9,14,5,14603,9/14/2007
2007,9,15,6,9807,9/15/2007
2007,9,16,7,8283,9/16/2007
2007,9,17,1,13798,9/17/2007
2007,9,18,2,15194,9/18/2007
2007,9,19,3,14783,9/19/2007
2007,9,20,4,15139,9/20/2007
2007,9,21,5,14473,9/21/2007
2007,9,22,6,9604,9/22/2007
2007,9,23,7,8512,9/23/2007
2007,9,24,1,13534,9/24/2007
2007,9,25,2,14788,9/25/2007
2007,9,26,3,14417,9/26/2007
2007,9,27,4,14519,9/27/2007
2007,9,28,5,13926,9/28/2007
2007,9,29,6,9198,9/29/2007
2007,9,30,7,7983,9/30/2007
2007,10,1,1,13244,10/1/2007
2007,10,2,2,14231,10/2/2007
2007,10,3,3,14021,10/3/2007
2007,10,4,4,13756,10/4/2007
2007,10,5,5,13649,10/5/2007
2007,10,6,6,8901,10/6/2007
2007,10,7,7,7858,10/7/2007
2007,10,8,1,12582,10/8/2007
2007,10,9,2,14033,10/9/2007
2007,10,10,3,14086,10/10/2007
2007,10,11,4,13580,10/11/2007
2007,10,12,5,13400,10/12/2007
2007,10,13,6,8756,10/13/2007
2007,10,14,7,7579,10/14/2007
2007,10,15,1,12987,10/15/2007
2007,10,16,2,14039,10/16/2007
2007,10,17,3,13783,10/17/2007
2007,10,18,4,13581,10/18/2007
2007,10,19,5,13437,10/19/2007
2007,10,20,6,8607,10/20/2007
2007,10,21,7,7723,10/21/2007
2007,10,22,1,12730,10/22/2007
2007,10,23,2,13681,10/23/2007
2007,10,24,3,13771,10/24/2007
2007,10,25,4,13874,10/25/2007
2007,10,26,5,13223,10/26/2007
2007,10,27,6,8806,10/27/2007
2007,10,28,7,7560,10/28/2007
2007,10,29,1,12648,10/29/2007
2007,10,30,2,13389,10/30/2007
2007,10,31,3,11757,10/31/2007
2007,11,1,4,13926,11/1/2007
2007,11,2,5,13803,11/2/2007
2007,11,3,6,8837,11/3/2007
2007,11,4,7,7975,11/4/2007
2007,11,5,1,13023,11/5/2007
2007,11,6,2,14159,11/6/2007
2007,11,7,3,13905,11/7/2007
2007,11,8,4,13734,11/8/2007
2007,11,9,5,13542,11/9/2007
2007,11,10,6,8755,11/10/2007
2007,11,11,7,7920,11/11/2007
2007,11,12,1,12746,11/12/2007
2007,11,13,2,13640,11/13/2007
2007,11,14,3,13850,11/14/2007
2007,11,15,4,14432,11/15/2007
2007,11,16,5,14156,11/16/2007
2007,11,17,6,9123,11/17/2007
2007,11,18,7,7898,11/18/2007
2007,11,19,1,13944,11/19/2007
2007,11,20,2,14808,11/20/2007
2007,11,21,3,13230,11/21/2007
2007,11,22,4,7567,11/22/2007
2007,11,23,5,9598,11/23/2007
2007,11,24,6,8380,11/24/2007
2007,11,25,7,7668,11/25/2007
2007,11,26,1,13192,11/26/2007
2007,11,27,2,14707,11/27/2007
2007,11,28,3,14030,11/28/2007
2007,11,29,4,13821,11/29/2007
2007,11,30,5,12966,11/30/2007
2007,12,1,6,8761,12/1/2007
2007,12,2,7,7676,12/2/2007
2007,12,3,1,12581,12/3/2007
2007,12,4,2,13878,12/4/2007
2007,12,5,3,13695,12/5/2007
2007,12,6,4,13514,12/6/2007
2007,12,7,5,13168,12/7/2007
2007,12,8,6,8676,12/8/2007
2007,12,9,7,7603,12/9/2007
2007,12,10,1,12759,12/10/2007
2007,12,11,2,13962,12/11/2007
2007,12,12,3,13906,12/12/2007
2007,12,13,4,13418,12/13/2007
2007,12,14,5,13267,12/14/2007
2007,12,15,6,8654,12/15/2007
2007,12,16,7,7636,12/16/2007
2007,12,17,1,13455,12/17/2007
2007,12,18,2,14983,12/18/2007
2007,12,19,3,14941,12/19/2007
2007,12,20,4,15214,12/20/2007
2007,12,21,5,14808,12/21/2007
2007,12,22,6,9194,12/22/2007
2007,12,23,7,7398,12/23/2007
2007,12,24,1,7727,12/24/2007
2007,12,25,2,6624,12/25/2007
2007,12,26,3,12306,12/26/2007
2007,12,27,4,15590,12/27/2007
2007,12,28,5,15555,12/28/2007
2007,12,29,6,9961,12/29/2007
2007,12,30,7,8191,12/30/2007
2007,12,31,1,11102,12/31/2007
2008,1,1,2,8014,1/1/2008
2008,1,2,3,11729,1/2/2008
2008,1,3,4,13691,1/3/2008
2008,1,4,5,13799,1/4/2008
2008,1,5,6,9113,1/5/2008
2008,1,6,7,7610,1/6/2008
2008,1,7,1,12335,1/7/2008
2008,1,8,2,13336,1/8/2008
2008,1,9,3,13022,1/9/2008
2008,1,10,4,13617,1/10/2008
2008,1,11,5,13412,1/11/2008
2008,1,12,6,8712,1/12/2008
2008,1,13,7,7407,1/13/2008
2008,1,14,1,12566,1/14/2008
2008,1,15,2,13344,1/15/2008
2008,1,16,3,13183,1/16/2008
2008,1,17,4,13332,1/17/2008
2008,1,18,5,13473,1/18/2008
2008,1,19,6,8480,1/19/2008
2008,1,20,7,7481,1/20/2008
2008,1,21,1,11883,1/21/2008
2008,1,22,2,13297,1/22/2008
2008,1,23,3,13458,1/23/2008
2008,1,24,4,13485,1/24/2008
2008,1,25,5,13305,1/25/2008
2008,1,26,6,8717,1/26/2008
2008,1,27,7,7643,1/27/2008
2008,1,28,1,12592,1/28/2008
2008,1,29,2,13412,1/29/2008
2008,1,30,3,13233,1/30/2008
2008,1,31,4,13187,1/31/2008
2008,2,1,5,13191,2/1/2008
2008,2,2,6,8646,2/2/2008
2008,2,3,7,7616,2/3/2008
2008,2,4,1,12592,2/4/2008
2008,2,5,2,13447,2/5/2008
2008,2,6,3,13338,2/6/2008
2008,2,7,4,13636,2/7/2008
2008,2,8,5,13582,2/8/2008
2008,2,9,6,8862,2/9/2008
2008,2,10,7,7637,2/10/2008
2008,2,11,1,12578,2/11/2008
2008,2,12,2,13867,2/12/2008
2008,2,13,3,13125,2/13/2008
2008,2,14,4,14207,2/14/2008
2008,2,15,5,13696,2/15/2008
2008,2,16,6,8780,2/16/2008
2008,2,17,7,7646,2/17/2008
2008,2,18,1,12032,2/18/2008
2008,2,19,2,13548,2/19/2008
2008,2,20,3,13418,2/20/2008
2008,2,21,4,13507,2/21/2008
2008,2,22,5,13183,2/22/2008
2008,2,23,6,8973,2/23/2008
2008,2,24,7,7505,2/24/2008
2008,2,25,1,12621,2/25/2008
2008,2,26,2,13500,2/26/2008
2008,2,27,3,13316,2/27/2008
2008,2,28,4,13674,2/28/2008
2008,2,29,5,11631,2/29/2008
2008,3,1,6,8832,3/1/2008
2008,3,2,7,7535,3/2/2008
2008,3,3,1,12621,3/3/2008
2008,3,4,2,13622,3/4/2008
2008,3,5,3,13160,3/5/2008
2008,3,6,4,13279,3/6/2008
2008,3,7,5,13104,3/7/2008
2008,3,8,6,8409,3/8/2008
2008,3,9,7,7216,3/9/2008
2008,3,10,1,12648,3/10/2008
2008,3,11,2,13571,3/11/2008
2008,3,12,3,13353,3/12/2008
2008,3,13,4,13037,3/13/2008
2008,3,14,5,13321,3/14/2008
2008,3,15,6,8806,3/15/2008
2008,3,16,7,7626,3/16/2008
2008,3,17,1,13006,3/17/2008
2008,3,18,2,13766,3/18/2008
2008,3,19,3,13356,3/19/2008
2008,3,20,4,13614,3/20/2008
2008,3,21,5,12606,3/21/2008
2008,3,22,6,8477,3/22/2008
2008,3,23,7,7174,3/23/2008
2008,3,24,1,12352,3/24/2008
2008,3,25,2,13572,3/25/2008
2008,3,26,3,13116,3/26/2008
2008,3,27,4,13224,3/27/2008
2008,3,28,5,12886,3/28/2008
2008,3,29,6,8616,3/29/2008
2008,3,30,7,7368,3/30/2008
2008,3,31,1,12211,3/31/2008
2008,4,1,2,12771,4/1/2008
2008,4,2,3,13491,4/2/2008
2008,4,3,4,13340,4/3/2008
2008,4,4,5,13405,4/4/2008
2008,4,5,6,8600,4/5/2008
2008,4,6,7,7606,4/6/2008
2008,4,7,1,12312,4/7/2008
2008,4,8,2,13526,4/8/2008
2008,4,9,3,13009,4/9/2008
2008,4,10,4,13236,4/10/2008
2008,4,11,5,13053,4/11/2008
2008,4,12,6,8531,4/12/2008
2008,4,13,7,7384,4/13/2008
2008,4,14,1,12386,4/14/2008
2008,4,15,2,13274,4/15/2008
2008,4,16,3,13120,4/16/2008
2008,4,17,4,13164,4/17/2008
2008,4,18,5,13090,4/18/2008
2008,4,19,6,8695,4/19/2008
2008,4,20,7,7504,4/20/2008
2008,4,21,1,12376,4/21/2008
2008,4,22,2,13428,4/22/2008
2008,4,23,3,13284,4/23/2008
2008,4,24,4,13317,4/24/2008
2008,4,25,5,12851,4/25/2008
2008,4,26,6,8304,4/26/2008
2008,4,27,7,7439,4/27/2008
2008,4,28,1,12325,4/28/2008
2008,4,29,2,13313,4/29/2008
2008,4,30,3,13210,4/30/2008
2008,5,1,4,13520,5/1/2008
2008,5,2,5,12872,5/2/2008
2008,5,3,6,8329,5/3/2008
2008,5,4,7,7135,5/4/2008
2008,5,5,1,12480,5/5/2008
2008,5,6,2,13416,5/6/2008
2008,5,7,3,13059,5/7/2008
2008,5,8,4,13387,5/8/2008
2008,5,9,5,12934,5/9/2008
2008,5,10,6,8554,5/10/2008
2008,5,11,7,7293,5/11/2008
2008,5,12,1,12613,5/12/2008
2008,5,13,2,13238,5/13/2008
2008,5,14,3,13405,5/14/2008
2008,5,15,4,13521,5/15/2008
2008,5,16,5,13062,5/16/2008
2008,5,17,6,8246,5/17/2008
2008,5,18,7,7573,5/18/2008
2008,5,19,1,12614,5/19/2008
2008,5,20,2,13912,5/20/2008
